customer_unique_id,Recency,Frequency,Monetary
675b17ac4da7e93fb1728c7b2bd5e1d7,118,1,279.6
675eaf41f9af7800cbdfe802d3d18761,109,1,158.92
6773c8dd1feadebbd76db5837f327b1a,35,1,79.7
67829da12cd01c7ca0641cc9890f592a,5,1,28.22
6785f9b64fe63d1010b760826d03a8e4,79,1,104.8
67864845a751540781a1bb2dd2e1ab1c,13,1,63.0
679d04027a902ad4c19da1382962a420,140,1,351.27
67a4c5e74e51364ed94b1822508c2e7f,28,1,76.01
67a89b297d7937e5ffd2d93759e128a7,29,1,206.61
67ad73ff4747ba3c33ff9907f22e76e3,66,1,118.35
67b800182488717f1a9f89cf8b71c75a,113,1,147.78
67b96b3e28695a4bd615b5e95367ec99,103,1,279.6
67bddde1844b238fe25995cde1612b4e,65,2,222.64999999999998
67c069b1347ff0bfea48b5035a0153da,8,1,195.61
67c573c5421c4980f01fdc8bbcd59ed5,33,1,20.38
67c96d10b5b6bc1f49410cbdc5f7b282,120,1,61.06
67d10e7cba2463af38fed39867efcc85,15,1,111.78
67ded0ef7d7f12a64b92d96c41120b4b,19,1,52.84
67e22f725c6a78733941d8681d3822ef,140,1,190.71
67e37049d40048331a75921199104d1d,30,1,75.48
67f21e2b10915487ab8f220e102b6fc8,44,1,32.43
67f3216febf1db6d766483d7ea9ca752,61,1,121.98
67f4a0e45fb1bbdfebc5001cd8a68208,114,1,928.96
67f4b6b9207056736278adddf407f417,138,1,96.47
67f73ad5518eb4141ed051adc7a49551,116,1,27.38
67f7d267931d6b466c95818318da0cb5,72,1,60.42
680213db6ebd9e4f24d03280cbe10346,78,1,214.13
6803a8540886d35893fd54f75609fd98,22,1,283.02
680ae012bf62a5c27f8a033b9d86abe2,85,1,42.09
680ae68b6b03eab1f18c09253b191d1f,122,1,92.5
681405a99faf3ac8afc2dc018a3f67bb,143,1,917.8
681fdecc35cc336d0d0ceb9fb25722fe,11,1,41.36
6820262b5c131c96261155f35c4a2e20,89,1,143.99
68215d6b5740453cc6029d69bd017f68,79,1,37.84
6827f82c5b6f65f31946549e05636b5d,30,1,76.12
682d57bd00966e53cec41da56801ee7c,57,1,28.69
682dd9d89b6bd17e600db2ebb25bd46d,18,1,36.94
683459cab0129375a071efb00da7c191,6,2,467.58
683714a0aa428eb05fd1dad1b3cb994f,150,1,65.46
683dda34274d9619fc7c958542691e4a,133,1,206.1
68404858b74fd9d52b315241733570c9,21,1,90.73
684da9ec00ee25877fe21ce197403d04,114,1,2616.0
684dbcfeb4fb7b835a7a0e477d35afd1,4,1,58.85
684fdd89d877968793cfb9c8f7ef7874,109,1,286.78
68518148a770767420be5bbc4af11a9f,39,1,204.26
685bec4bfe814f798ac29b3590134b38,131,1,187.1
6865c9d80162760ac372a5937a46ffae,54,1,88.19
6869d6527fe0004e8a9ec53cbf220531,65,1,650.52
6876afc3917d1fdcef4a5a0839821204,116,1,23.29
687d9299d0ff57790aa49a28d7240b93,10,1,202.66
688bb6776d5f885e4b46d4c4bac240c2,60,1,56.87
688deb9cca8945d44d111aed9a13e604,88,1,376.36
6893dccafa43f18f4d29d17a3f770c91,68,1,136.06
6894859226b72a108f30b988fb60c71e,18,1,213.6
6899ba25b05f771af3ede719ef5c861f,103,1,1432.92
689dd283adf3d5ecc00c4f454019e96c,49,1,163.25
68ad29d0aa992ebad3e9f2d2458ad8a1,105,1,120.22
68b2f280dde54a7a08e32cdc98a41caf,54,1,187.0
68bbcd50329be8b0f2fbdf707cc55458,119,1,137.23
68c0edfbdd4918f9eaf17bf8e2c6dd4e,106,1,45.28
68c625b679a25e1bc7dfa1c14ae3a992,57,1,61.1
68cfb2c12fe97983b3e00aac4c177eb1,123,1,839.78
68d5ca3060848f1b0171d97268b7b830,109,1,230.97
68eb9953a8ab7328ef60c98bbd84bc5c,12,1,77.53
68f944b512da9690a49ff59699465316,131,1,169.07
68ff795f56b9fa2dee4c346fa66c3942,30,1,209.46
690b10f7165dfcc6e2687a8da1d5aceb,27,1,118.74
690c1b1eecc546ddeba1b850161ab96b,109,1,36.39
690ec510bf4201426e227f92a5581725,77,1,150.69
690f1daf39d150896d05b876490b6fc5,15,1,85.81
690f41c0188783c3babd9cab15bc4b13,37,1,144.49
691324dbe08df1efabf60764e485a7ce,19,1,144.59
691d7c123d38d152eaf29bb03ab75a53,36,1,42.26
69333c9b0482a31b66b050c1c62f8cec,136,1,481.5
6937b01fee2c290a613cf1725835c02c,43,1,258.91
693d85d1a05cfbafc51d7f7540b45d6c,132,1,191.73
6940ba069c2c25350ea9e059b35d7d23,134,1,1255.43
69499c6c06650faebdc40c6c52baf5d9,135,1,209.0
6953415c09b04d944a7c598bfab4c236,72,1,949.62
695a739f5c0cda6f66e2e60f1fbc9e0d,61,1,267.8
696bcbb6efac684825aa192edaf8126e,72,1,393.32
697452ef6f8c549b18ffecd3e0197460,78,1,123.24
69824f9bc3a284a4b34dd68a3cedbad2,86,1,143.27
698531548ac69c49e7d41dd8026dd20e,134,1,56.96
6985e81d9007fa0eac3c04a9752efd6c,23,1,75.1
698657c808c9bfe87b9330cfcb796d63,30,1,162.56
698b9fba35afa2346c8e579695ca2151,150,1,349.53
698ff80fdd549ae2c0d48d1e2a59012f,167,1,129.54
699372e78f842fcf36351b489c5b71a8,105,1,143.55
69a8ae4cb48f7ee543a238c78d2e0ff6,56,1,78.64
69a8c6f34e9da18b29786ac7389b068b,111,1,49.96
69ba177350bd489817ce4053c9834e65,105,1,314.24
69bb1c97e77750c3161c7814e4aac154,146,1,38.93
69bca851efc5475da13b7afd0633fef0,76,1,98.14
69c626d2cbbf48233d66391c9371c482,44,1,67.94
69cbd4fd075f586e051b8130eb3592d2,71,1,919.38
69dddc9c5b3a0e2641f9431e8e1241b4,121,1,114.27
69e6cc87a9eb80c6815799251e83150c,30,1,53.58
69e772acba5d86336594e13d79faaf2f,31,1,46.71
69e88e85fe0c8174250a124b7a562481,132,1,44.02
69ec90d3f972879bf99785c78d1d4e15,79,1,231.38
69f7e342c28eb22ef6845facd926e810,67,1,140.92
6a0a549e7d20a02c112dc6be0c395a51,21,1,223.54
6a140ba4cf08e0d893b81b5ec7264d86,72,1,96.65
6a165db64d4a39606600290ca9f770b9,13,1,51.25
6a2e8efa9b01f6e303f8303232405a65,15,1,329.07
6a316d035d582311678aa9697c9b31d2,69,1,43.27
6a35c5eb3e1f90c16ecc36bf05c4583d,107,1,126.52
6a3dcf0e86e5e479e9d8203bceaa293d,91,1,44.23
6a449edf2ca1d673c2f19ad18ff1f1b7,109,1,147.99
6a4a6b6ca4705fbb205db9348233410c,23,1,62.15
6a4ed801b3dc07f27715cb3075d5ace3,11,1,183.03
6a5b64d6466d360f798b213213d4a7d1,122,1,396.66
6a60761506f8e88ac227c68f2ea09864,117,1,37.78
6a63f8c323a91d9c51502e4d6274645e,91,1,44.13
6a65e26ffceb97d68249f3c0568d6172,109,1,82.31
6a6a7141119ceaeca4dfbae7a580a515,42,2,75.06
6a704b35137c43a9869f4a903753ad82,92,1,139.7
6a78f846a7a89f3e334141a514dead1d,40,1,52.63
6a7ab554bd7fea69443fe5794ddd1ee4,113,1,72.95
6a875e0207d93e4c06f193810c6c2cd0,135,1,165.94
6a8a24e593bae849d77f65cae0afd180,12,1,46.72
6a8b7d9797f91b35bd7c2400e3e3fa30,97,1,59.67
6a8fdf11c6cc553fe201f827da2f4e65,43,1,278.66
6a9501d542243cbdd043c91a66795279,122,1,99.9
6a9df708d47e061c4c4c8d955a93cb81,94,1,44.34
6a9e15d6fa8ce1cabf193c21aa577f64,26,3,527.44
6aa3c08154b0f3086f039d005fca64c4,149,1,123.18
6aabcd4352cc0807820437f47d65a80a,10,1,80.71
6aafc69e80792b9414523f5c1ea0beeb,61,1,31.42
6ac1d3a5d7b9d60c230b2931ea47f0c4,89,1,1390.08
6ac4c2b8476a9b14dc824e2cda804dfc,20,1,954.64
6acc6b8376ca8b52d177b7f12d156fa9,60,1,147.41
6acd491e5e771e8ce1287196704579c1,7,1,264.33
6acf05191f069f9819ddaef370945f00,15,1,89.58
6ad1477a7f2f85d95a3d7c6aff258ee2,41,1,44.2
6ad3401228c2864c4158ce9dab5169f3,70,1,125.02
6ae0a9e0c0b38e764d43aca2febc9e20,45,1,147.52
6ae1ae4714e95b8f8f910a3b690b37f9,13,1,163.45
6ae98e2bdf8d09e86cd16479fa511f9e,32,1,1821.82
6aed4780087d19b458dc4852efe0ceff,58,1,143.86
6aeda374388a88b53009e1ed989a7c23,57,1,69.05
6af43ca3beaea9ef95963a93c3da398c,101,1,24.36
6af7483a320227ed5f3b20b5cea63269,61,1,87.42
6afe12a6671753d4c6e52acc8438910b,57,1,228.94
6b0c568efa39d9923961096ab40d3ed9,148,1,29.22
6b2135fcabed65970ffcf4421ab5696a,36,1,68.52
6b2d156cc732c2a9ff0ae48268cd7f2d,9,1,54.21
6b44f5fc6f792c4de9bac5bf85b02a82,79,1,128.57
6b4e8c5f7ca346e38498de7c1a96564e,73,1,449.68
6b591c28d0e933a1d479fc1992dbca3e,45,1,47.29
6b5dd2033f26d4c109f3ba9128b6f7c7,102,1,49.39
6b617f3d18018923e9c65a8bf2e8227e,60,1,53.92
6b6668ad4727c86f9c4c4517ab973d31,41,1,325.37
6b6edf2cfcd95c52f1255eb7ae82249e,139,1,387.37
6b70136020a32e14815edce51eec933b,114,1,42.78
6b72249ecff4348bd469e64725403973,64,1,186.1
6b728f9855c35b9bb52276facffb8788,123,1,199.29
6b8c64a9320a51ad29012e5fbb9628ab,122,1,379.35
6b96b24c9ea528ec5a29f0d852a79747,78,1,165.25
6bafcd1179bd643190486f233f47a650,127,1,174.24
6bb0bebc0758e1a834cb5bf96b6d8feb,115,1,103.99
6bb3b4d34fb8f3c620d799442a568788,122,1,115.15
6bbfd8e93aee0aaafa5f97e831ccd75d,50,1,105.51
6bc183381b1f2a06874a43229952f95b,120,1,99.9
6bc964ef3bd0be200b241a1910bed144,60,1,1284.78
6bcd85a35af3d6d244b6494062b825c7,118,1,126.64
6bce7bc0805ad41e7a88892711c1ed3c,59,1,390.69
6bcf761c8065ec2a064dbaa68a09a5a7,103,1,54.73
6bcfc16246486f925fbaf30ad9cf3caf,38,1,399.59
6bd06f958324c634ad8995ed4a17701b,30,1,117.9
6bd41f0cf93d8d32bac60b824e5370e8,132,1,200.87
6bd72fc131653d5d70e4b109ccee6d06,140,1,123.31
6be306357caccc57baea345708474c68,83,1,93.41
6be6f25b5c6e48a53dbb51513ef097df,119,1,64.96
6be824f2933ae5094244f962068ca531,65,1,84.7
6be90bc12a5834bb6bbe23c4901d0dc1,90,1,270.55
6bf558c1aae5004b6a410c3294c5e119,50,1,66.44
6c07b809c4a05a1961e3e9b6e08904f6,124,1,126.64
6c0e6ce5291a3b16d57fcbce64f2aaf7,107,1,92.64
6c20a0d058797463344295d2df549503,103,1,207.26
6c2164340dc1c8dc89bf7b71d22b384b,76,1,65.44
6c286f4b415764f00f8ebbe4f8fe271c,40,1,302.38
6c2e4dbc3c117549d6dc5653b53a7f2c,75,1,644.04
6c379c0f395e52c00c28fabdc24f5f21,57,1,866.28
6c396da7d1bdda5f0e9c7f3ab4fc7875,102,1,157.78
6c3d1b81e595aba0254605a410702826,84,1,173.89
6c44bdab57e479c823b916ee8ded98ad,25,1,196.49
6c4c26d02d77e0266f16a2ad61074492,70,1,248.74
6c50a1d82303c16736b2ee32920f0d30,24,1,168.29
6c522f6db24f0c9e81c56565080b491b,58,1,32.44
6c5524784076044070d9fe6cf151912d,22,1,36.46
6c56bc412d285dc4211c29a964a7837b,16,1,181.95
6c6b99ae4fface034398d28f5a4c820d,45,1,511.23
6c6ff848f6f705ca1235ac80c414f709,23,1,38.94
6c741c58426748cd38a367a0dabe174f,85,1,153.57
6c7bfbe4cc40065ce6de8b815868a7bd,86,1,128.97
6c7fb438e0e4cec80e4ccabd173f39e3,126,1,98.34
6c84b19d6fba0c671e3786ddeba8e372,51,1,186.87
6c8a79f1eba093cbfd4fbc28c06fccf7,39,1,45.19
6c8b3da6df016d732f9a1283ca7f5410,73,1,55.04
6c905274d97aff993bd2ddc1bdf0039d,131,1,46.22
6c9cf51494f2dff36066e2b2c05b8c7c,132,1,644.12
6caedf47165dd303190404ba0d47e802,136,1,37.13
6cba2fea42066c8781a30cd92826317c,128,1,2060.51
6cc728d3c22ad303f53b4a3bba9e8248,31,1,58.41
6cd5ad2783f175ab9dac5072bc7e3d73,121,1,862.4
6cd62cc4c0a89fb414ae292c6da98efc,71,1,112.96
6cd8409c42ccd0749dd4452aea076eb8,91,1,157.72
6cdb0af66d147aaa257692164e8e39dd,42,1,32.7
6ce8ed350919be94899fcab482036a90,33,1,180.32
6cf79118c9f8d0f9658313a4a6e14ee7,107,1,84.57
6d00968d345231e30a9927c65bf9a5fe,43,1,186.77
6d010016ac86b19d9b3a6829cd9e7f03,111,1,222.95
6d0845fb78d828c58be539febc4d4a8b,100,1,274.29
6d0d423516a68d7b751cdab41deb0539,109,1,585.72
6d0ed1acde6c7f61c37b82bb7117c57d,126,1,113.35
6d11bcf1ed02f1388af8713f1c59bedf,17,1,138.5
6d2171a91d51e5cc9f4bbd0b680c3083,92,1,58.78
6d21f55d799dc99aacdea8d8123903fb,66,1,149.76
6d22d47891e664af595a41f93686e794,67,1,198.2
6d2a7a8a59f5a9405a02c64fecc911f0,15,1,123.4
6d365ab4dcdb48ff5d4aa90305671388,82,1,190.6
6d3853f4442d8fc19adebcf8a9bb57bf,62,1,89.67
6d44ca47f1c510df4438031a57fe30ea,17,1,82.55
6d487c970b9c074b1b2b759b5dcca3ae,131,1,44.42
6d56236c41a5e54b1352bc552024d627,137,1,133.75
6d5838fd74581697201defab8ea33797,146,1,180.12
6d659273efb76f2ed185c76d79597c4f,44,1,173.82
6d78a5a0d52c0259e73fb97d61205e54,39,1,85.49
6d86e5200d2cec18773bae4f27be734a,43,1,318.93
6d8734999c9a319fbd07cf691274a58a,117,1,115.59
6d87972291cbdd4532d88cc819172cde,63,1,60.81
6d90b4cc432b22857f3660864f240b0c,41,1,43.98
6d9ccbd8cc7ce34491c34c7ce5d03767,88,1,20.13
6da9ed1445df35f239b6e8ce93011883,31,1,44.31
6db40634f1112a52fc79533c2ead973a,35,1,88.49
6dbcc57be1cead7be989aa72dc7f44ca,130,1,62.69
6dc3025e3a2d87b9a372aeb03bea0e4e,6,1,26.54
6dcf48fcc0c4d96dd7af8a0897ae9de8,44,1,714.6899999999999
6dd3c4339de6aa207cf4099bd3edac40,44,1,64.22
6ddf18b326e8b5be9511ba8583c5359d,81,1,134.9
6de06281a46d0d459dbe284683e0134c,113,1,325.7
6ded428a112584341b720817104331bf,64,1,52.92
6def0be9b84bca2275ecb28a673f811a,36,1,113.42
6df2b94999796c74e0702053f798341b,60,1,152.62
6dfc63132c9a5db7c97d35e854eba529,48,1,88.49
6e0547a3483b069df1f0fb2414669584,45,1,149.01
6e08abf5cfb67eeea9e48463da288788,97,1,162.41
6e09ac06c6d4d178cf0fa8703f7a3732,135,1,233.42
6e0c910d67dc3a55add6f66632b33fb6,105,1,114.02
6e11572b5ef68fa57369d4f33bf42a69,109,1,91.48
6e11aa7fefec6405ba35e05a8c0f9b0e,147,1,85.61
6e15afface3b405ed9f77cee4b5d2e9a,45,1,37.69
6e1ed5dfd98249d9b1a4a00736ee2d77,30,1,66.89
6e1fbddfe1c29a70a6a91b652ebc00fe,105,1,58.83
6e20b22b5f974a9491fedcca99e33546,45,1,245.1
6e262e7b5f938a9f7d7840b21ee6545e,125,1,157.79
6e3197d5fd48652052ca604b54586c4c,118,1,21.89
6e3c218d5f0434ddc4af3d6a60767bbf,116,1,192.24
6e4188c01246d30b20d17a1ed42094fe,133,1,126.47
6e4779d59935139d8410a45bc141bf8f,102,1,49.14
6e4a6429fdeef11c61fd0d209a10874b,41,1,37.25
6e4df650faf2c070fc5cbc95efd6c01a,6,1,51.7
6e5e0343aae77d33837ab22c8a4ed15f,104,1,32.39
6e7932d65c10afc9c622770cdf6e9d1c,141,1,31.88
6e8bdf119d6b66eb1317ece4c25f9f34,83,1,163.43
6e8dab044fed54dbac55f98c27c23cf4,38,1,210.42
6e8ded16670d161d06417980dc6dc5c1,129,1,52.71
6e90e6c9f3c5677e9d9ce080b95eb0ca,82,1,656.28
6eb59f7b1132420bbca105d1fd5f74df,38,1,52.3
6eb8e2b6fcf8074c670ebdac39ba6442,35,1,78.35
6ec6389f7995e967419e6932ce93649b,78,1,150.73
6ec68d9ec060ab161708178bf6e997fd,59,1,88.67
6ed2eeda8a410794ac60b3bdbb663800,112,1,220.03
6ee9dd7a3a539c1ae0b9ee5c9a29961c,83,1,158.51
6eee2898ad3dbd63c5f512b4423e2fd7,95,1,994.14
6f004cc093e223ff73ebc64ce5f4ede5,36,1,63.01
6f02fa7879b4ebdcc6d0207fb1826022,41,1,29.84
6f05cf68a5f0baccd946a9b3df2ad09c,16,1,56.2
6f14cbb92ac1a10216d9cfd2e2107b6a,64,1,71.43
6f159c60e52468c89aa81edebe11fe88,10,1,105.6
6f1b644a068a6fecb7fbac8f5fcfa056,102,1,376.4
6f1b9f60ea8ee748140353648c2d8d8f,70,1,204.29
6f1d94e7bf3b50398380fa2a21081830,10,1,41.88
6f1e9217ecbad3a767648dd6dc177e33,161,1,23.39
6f453891a4b53a9c39319eb4e817aa18,78,1,423.93
6f509b3da4132f74e78c9d9fe5525b6a,57,1,43.69
6f5994cb7fceadc61d70b91fffcfcc3a,24,1,94.1
6f5b8bc0cffa64578cf4994354dc2aaa,9,1,148.72
6f5c52ea47e32b73958b0ac0f3c34e88,96,2,52.129999999999995
6f640589ab64054124349b003b610629,86,1,68.1
6f657798db8faf0781e345923ff13175,31,1,205.51
6f669b70cf8f200feb01c8c759fdb2f1,126,1,99.9
6f692962aeac7cd4a868499095b24849,140,1,2837.72
6f6e1078dff9301f8f946b5eace8253f,14,1,82.23
6f764c8c008b4c11759525a587d5c23c,20,1,48.73
6f780c5a7fe8b1bd7d629c7a5851d5bc,83,1,298.58
6f7e65e0041b67fc8ffa355563a25b36,135,1,28.88
6f83fa1673d2d55b274eebce33da1698,17,1,84.78
6f86c771e8dd0d90537c6aee67d4e2b9,22,1,103.83
6f8e7d40046694539c87b98cb5096a28,98,2,74.75
6f930a9989791bfe75ceaf7468ee3f79,17,1,142.67
6f932f011a8e866d632f58cc7580a7f5,56,1,1049.53
6f9af15720ebcefc310ae310efc7bb46,111,1,40.84
6fb1f07f50322ace5e510c059089c409,127,1,67.05
6fc51883c0e6073fa9e9ce1ccd51017d,91,1,70.04
6fc93f2fa8e88b7ae9dbe66f0410aaba,23,1,134.14
6fcc1fbcfb53492479620eced99b191c,149,1,286.77
6fda7543bb462d03677057ffb9956e93,64,1,555.04
6fdaf7661fda97bec9d24727f1581e5a,143,1,33.13
6fe9dc85cc39c201968bb903477895cf,20,1,306.03999999999996
6fee629ee4d4173c57b299647856f266,36,1,90.62
6ff5b9e7142f8caa8b4958074afc6029,116,1,156.85
700aa8ed1270f9c3107a10aff81c862d,97,1,219.27
700e0d1f54a4261d5c8f5a310585cb23,42,1,68.57
701635fe6869cd63932e89043b1f192a,86,1,202.17
7020078859b9015b76e7469322c2c415,29,1,190.4
7024c601f72720711e9bfcfb37bc0c32,116,1,396.88
70274c85eb170f583f0ae42e19494c6b,5,1,364.12
702b073491f360532059ba3dec84492f,22,1,83.55
702f9e17416a50bbc48756da4ceb013c,88,1,29.69
7038565fb9bd5d66ded7e16c7ce02461,114,1,45.22
703a07e11fbd3807575a6f25aac60e7e,50,1,439.68
703a092c0c6166785ec31de84c4f8e68,51,1,102.93
7040204cafb030750c3d1c8add529d83,22,1,149.48
70427fab453fbd1bb2c7275c8ee829df,114,1,104.05
704797965ae2be5d589d40c610a5d6b6,135,1,66.06
704c21a02e59001049f14ec33b3b0be0,42,1,118.73
704d4446bffad3f1d6b73a58426af36a,137,1,33.32
7058c13a5a286283c1053c204c243199,115,1,99.9
7058e3a031a68395e4c985414b389dea,22,1,88.06
705a9cfeebdbeb15d9464592d9e97fec,115,1,66.06
70601471b692cc0879300373118041ff,72,1,204.21
706c6cfe5101366f274a332a11671fa2,134,1,297.7
7079dba72dfcab838a77454dc5e86ec1,18,1,47.290000000000006
707b8f5939d2711713ecdcc5c40e77b8,24,1,680.56
707e3ae26b58fcee0b10ef1185c1ec39,74,1,815.65
708976af642e89528bcb19b3e72b4152,31,1,173.75
708ab75d2a007f0564aedd11139c7708,127,1,99.33
708e931f4d6fcccd3b95cc42b4da7d29,79,1,19.64
709c286a652f0f46a1d34ad1aada2ccf,24,1,139.22
709f1bde1f5617a9f602d7eb85c60ba8,54,1,229.54
70a618fb02f696a6cabe4de1c7d48654,32,1,45.79
70b038f999b07ddfd4e36081d4adee6d,106,1,55.13
70b0f1f314eed3cf33cc40a84a278580,67,1,62.91
70bd0e1992adb52ebc75ab1093d4f48c,143,1,45.39
70cebb167c653a77f82e4443b4bd878b,82,1,126.21
70cf7c1a2ee65622275286a438160730,39,1,35.45
70d335f2448e9c119c2a4347b1e4dfe9,82,1,35.09
70d84d139444fa0508a14ddf7a50096d,56,1,229.65
70e892a5cad6f85f02964619c2ed74b7,70,1,113.77
710010a05158df70f4d6ce263cb801e7,94,1,213.74
71136ba93ec2a882f2f96f59a419f640,126,1,274.24
711391811840d8196478b8e711743974,135,1,90.05
71150730b022797afd6a487820125da0,42,1,1570.79
71168dfb69f1d949ca08ba4f5474597e,23,1,219.67
711721e4c2273fa3c4163fae4a24ff08,59,1,193.41
711d3f9ea406a09e7f0ee3a0416e8dc7,38,1,253.48
7126fcd8e9df03b1f54f42910a112130,128,1,133.69
712a6037ba2faaf9c99cadcd3bcc3d9d,25,1,78.42
712ca24816b7413fe4000bdf6d547aea,32,1,116.79
713af0110a7d533968dceb30904345a1,96,1,53.23
7150ba1825c38f6cece61fdf80e9615f,70,1,68.05
715597f38ef8947e954d08739d2bdbf7,18,1,147.88
715f6660caf0cda0177b0c768b62ac2a,78,1,72.16
716284e5df87b6e79a04a8d195f4f656,111,1,99.92
717ab91d64dbbb8d498cd98f6f26c939,81,1,114.27
7194aedf92f96de4f609595adc4c6441,30,1,97.46
7196c4f487f78ce96dd88064ddab32ba,31,1,973.0
71a26c172a544ccc789674f1fab9d951,140,1,184.86
71a5cdf7a8c5994c5845613c8c011057,25,1,46.51
71a80518a42749afd7b9d072618cc604,120,1,37.72
71b0fb23e063e93bf045ce737c5443a1,97,1,49.29
71b672666a6ec8d6d1df8f6bb0766b90,143,1,126.13
71bd6ff3f70090f785e26643f22c6484,126,1,81.11
71c53de9f8c6c2572a8308ed382774a4,138,1,276.97
71c98a01b26884386e5c68ac5b09054a,52,1,744.32
71cb6495e38947c20cbe1c8be3a219f3,49,1,163.6
71cc7b5f72e48acda1a06282202df804,152,1,72.07
71cf80748ed347ba6a5fd7e0a0828eea,5,1,70.89
71d0bdb856934e63fe9fd8019d7e3dcc,100,1,218.52
71dfee60073c9dbc0a3b7d56f5bfe891,91,1,33.78
71e2ab4ddf40cf4ad4cc322f1002ca96,43,1,96.65
71f00016b4141f7b1e313029cc7d887a,85,1,99.31
71f244e88319075bc8fe613ca7eb6c6e,48,1,49.82
71f3dc040d7a2ba5ff5d49b521cce152,150,1,130.7
71f792f96cc251c9d2446786b21cbe68,31,1,195.61
71fa3fe2a53fdf039b0dfb07332be412,26,1,208.02
72013809df0c34d1a2d95cbad259bfe7,75,1,174.11
7201ceac903d5dc8876cafd6cf0ea616,23,1,58.36
72035503761f6d18eae77d5bd1a411bd,109,1,2069.2
721a069e566c636f2b5da8ecb44289eb,91,1,236.36
721aa4c617d2e158801470a3c6ab6166,124,1,60.7
721b54017d86a9ceb21b520a2cc14860,41,1,53.48
721d3d94afffd9ef57b7b06fcbcbdeae,85,1,843.2
7227d1c9ff02d1461868bc48b07517d3,86,1,716.68
7233681a0562c837e112a612d789fc4c,98,1,89.08
7236dee958fe8db7b71ae8858c07640e,30,1,169.05
72421b30e46c895e99e8560a48a33fb6,17,1,82.33
7249013c9e600dd351fbb2c074d85c6b,22,1,1260.65
725342ad8f24e89e3d5c7d28e329a892,64,1,175.17000000000002
725ce5c48c5231bd7f08e88c8b4fc8b0,86,1,148.45
726307c405409d3187974c84ffff97e6,53,1,372.48
72635a55dfa99b570cb2d2e3e6477737,121,1,108.41
72687c66ab307503655f6e71d8ccd1d6,11,1,882.87
727939c2b657e1ef6b6559b8e151e15d,133,1,44.11
72799f01f52029adc1aae6d1388cca39,42,1,91.21
728076fe9c49fcb0c1233795e6e83c57,44,1,521.5
728a151b4593fb7ae0787158df28752a,86,2,188.94
7294e46df3e335f4c5ab90bba50b8e15,63,1,134.99
729d3aa65c34acf0f35811a707adfefe,51,1,220.3
72a7972c2583fa67b91c058b947309d8,77,1,46.3
72a8db02910cbf460af32e7d5f8b12dc,50,1,57.51
72b5bce23a612783406d77cbbf0586fe,77,1,53.35
72b6baa5f61ff8943a39d2d59c11414b,50,1,65.33
72c4723cc696a1935b38ed1e0c7b5ec5,67,1,85.3
72ca9106ec7f3ba4bd347a6e033d2b36,41,1,299.18
72cb8d2d4b0a5dc6ff19c4ddca2bf829,84,1,67.22
72d14f41fc0688683192a6cf7e4e775d,87,1,154.38
72d5cd15622e86e499609e4654af2439,140,1,473.49
72e510469eda80d99d77d9b4945e3c97,96,1,89.66
72ec7c240cdb7e2849af87693d91a7d7,139,1,237.63
7305430719d715992b00be82af4a6aa8,14,2,157.43
730b6f406d2a1bc25225f6132cf0e96d,23,1,43.55
730cd5fcc92b39d21fa127d3e4f81024,93,1,52.61
730d8421187425be6b8377f3611a1b4c,18,1,28.25
731b6314516a598385b99728a73345ec,93,1,148.94
731e3e872873cb1a524f0a49fe084d66,121,1,345.29
7321fa632feb9f59860bd048524ed14a,55,1,119.78999999999999
73279480c0c6e3b47b71419dccf5f610,38,1,105.3
733e51df45fe86e8dcfa035769cb3541,81,1,492.65999999999997
7343a634f52f941a1fb851a53bedb2cf,18,1,164.32
7345d4421257c44d2866ee8ce2c82648,73,1,32.22
7357e4a553dd70c3a3eb1316fcade52c,78,1,226.95
7358165408fc76ed51e69ade142ab155,78,1,462.07
735b149aec91b1024480fdc9e2c7a5ac,97,1,57.05
735d2f09948cabbdb942958b1f94debd,58,1,225.8
735dd53549c3722fc6e2b61fbcf7afcc,139,1,92.5
7370773e4ad7e40352fe141c35ab289e,126,1,144.82
73931f316896b895e60a9b543b810684,87,1,183.89
73a99c7a2c8a5a9bd05bf0c2b88f6bbe,58,1,265.46
73adcb8cb8eebabe35641d29e7078079,72,1,119.7
73afa5c15ab1d93277de26f6989e36bf,23,1,117.49
73b02158f87d9a9c43a97f66a0a1157f,46,1,72.18
73b05ec5af78e1187444350b6ee5f573,56,1,31.42
73b62c771f1f1e0760f88376d4a2b150,32,1,41.01
73b75961749c15848f0630a802097eaf,80,1,146.84
73bb26a904faa09c298db6deb320c15f,80,1,472.96
73bba9ed29bc0a8863652807643ea724,9,1,193.64
73bbc2ec866d6c9398e35e5c1cf0bb8d,20,1,38.14
73c516a64ff064268d32efce2a9b333b,30,1,213.04
73d08d1ca3865838f82af1d5c64e5c64,78,1,74.12
73d3ddee12b0c26c050b9f8ffef6146f,67,1,94.74
73d8f02720dd6554fd731b3db7973717,17,1,44.66
73e81db0aa31dab4286bb18a2c3dc9ac,28,1,93.62
73f97c6a5af65a71194cc2265ae82501,94,1,90.04
74015401a8394b167d1ffcd653f2a008,116,1,76.09
74069aaffb6e561e1bc4ede8de7c03af,127,1,74.41
7406d803cb7dd818002ebe5073d41073,95,1,488.52
740a280b762d71bff31f256d37490ab3,42,1,281.67
7419850411a470c611c1a6d398c853aa,37,1,108.81
74436a334d42f9516826a7c3c6d5b226,48,1,1343.44
