customer_unique_id,Segment,Recency,Frequency,Monetary,RFM_SCORE,product_category_frequently
a0d0af697bbb9d91d8c3bf370410d45d,잠재적 충성고객,36,1,25.67,441,computers_accessories
a0d20a4d4fb76cdf8d4047a01fc4cac0,잠재적 충성고객,21,1,39.48,541,health_beauty
a0dcdc41c00a801fba589f79dcd3c8f3,잠재적 충성고객,61,1,62.65,342,consoles_games
a0dd7cab6c49d17a18981782d25466da,잠재적 충성고객,67,1,43.2,341,computers_accessories
a0e363eb99ec5c321d26ef6618308918,관심 고객,63,1,148.0,343,watches_gifts
a0f13a6ab11c5be53644b09057728707,잠재적 충성고객,76,1,22.28,341,health_beauty
a0f575c70c2eb6e4ba6843930b50f8f5,충성 고객,31,1,549.7,445,health_beauty
a1037cdfc5b17d41ac68e20a1c4ec4fd,잠재적 충성고객,83,1,87.94,342,health_beauty
a107ddd0b7ad33c60c34603fac4fef37,이탈 위험 고객,134,1,155.98,144,housewares
a1093bee1795c50b44d4e8d8a44c8b77,관심 고객,35,1,108.92,443,auto
a10a90c25ba2a29dd2da3d792d5dcac9,이탈 위험 고객,117,1,57.73,241,baby
a10c7039e6b37bd74c831f523458ae28,이탈 고객,156,1,35.38,141,telephony
a1115d825bcc8a2878f31514a3e40d93,충성 고객,27,1,129.13,543,watches_gifts
a11ecad7d119184868507dde9b439897,이탈 위험 고객,115,1,627.36,245,office_furniture
a12c1a57e3db5b14554ced648dc06f9a,잠재적 충성고객,81,1,58.79,342,health_beauty
a14097347c4af120bca0ec1c6c7d5577,관심 고객,79,1,99.8,343,bed_bath_table
a145a39eeab9e6a1a8df16c199a0f8d9,충성 고객,80,1,262.6,345,watches_gifts
a147b35c04951884b4bbd65a0085cf88,잠재적 충성고객,64,1,96.88,342,watches_gifts
a15566e9efa4b19be06852de74f31970,충성 고객,37,1,971.03,445,baby
a15b391ff35b6120f86c753396ed4ec3,충성 고객,6,1,121.69,543,sports_leisure
a15e74c51313b5519cda222ff6c84eb4,충성 고객,12,1,121.44,543,sports_leisure
a162a5466fc1fd5b47439ca676db9a88,충성 고객,65,1,162.68,344,computers_accessories
a172516b55742114082801bffb7fa1a4,이탈 위험 고객,89,1,83.33,242,fashion_male_clothing
a17d31fc1cb76c6249430b960a117928,이탈 위험 고객,119,1,66.81,142,auto
a180108edfd35a0ea0ec49427a321ec9,잠재적 충성고객,36,1,19.89,441,telephony
a1812e70a075e9ac3e1f6d5902a72e4a,충성 고객,30,1,203.09,544,housewares
a183c677676c01f0b06ed8a8ebdb1ac9,이탈 위험 고객,102,1,329.32,245,furniture_decor
a1874c5550d2f0bc14cc122164603713,이탈 위험 고객,99,2,1502.57,255,housewares
a19384097e2cfb185b98612645c5f48e,잠재적 충성고객,71,1,75.68,342,bed_bath_table
a19c73ba9c37d4b6e5ddf6bcf778c750,충성 고객,21,1,178.21,544,health_beauty
a1a1c5083998a1ed55698a1b0d005def,이탈 위험 고객,125,1,1439.27,145,furniture_decor
a1ab8b0f81af19b4b5bf31c33525caa7,이탈 위험 고객,113,1,116.62,243,watches_gifts
a1bb8157c55fb375a0167c71444b0726,잠재적 충성고객,60,1,48.52,341,housewares
a1bf02afe06f2e42599a39c4f4487831,이탈 고객,138,1,43.38,141,baby
a1c839a978e05fedd92fec96d4ea685d,이탈 위험 고객,120,1,206.26,144,office_furniture
a1c9d5f18c57605dfb3e72e34a835831,이탈 위험 고객,93,1,41.22,241,baby
a1cb68bb870a9aac713f7dd01bf4b8a5,충성 고객,65,1,235.81,344,cool_stuff
a1d02d8e96f1691603036bfcad4df844,이탈 위험 고객,90,1,302.8,245,housewares
a1d71835b02fa9e916be4115df3e8b1e,충성 고객,74,1,228.24,344,watches_gifts
a1e5fdb1a21a5a35f49da96f780f4229,잠재적 충성고객,81,1,34.38,341,sports_leisure
a1ea1fc5e949123cdb66dee30ebdbce4,이탈 위험 고객,94,1,244.92,244,sports_leisure
a1eadfa7668b5a49883829ebf8397bd5,관심 고객,84,1,107.87,343,computers_accessories
a1eff3d942844ab95a77d78f8c4900c5,이탈 위험 고객,113,1,156.84,244,office_furniture
a1f080dac2c1faf3072d3de822b10600,이탈 위험 고객,111,1,126.74,243,bed_bath_table
a1f56aab52b1748c1f978deabd1f6e6b,충성 고객,84,1,201.65,344,baby
a1f8914dd5e82283e1a68e7b29935434,이탈 위험 고객,141,1,222.2,144,furniture_living_room
a1fa7dde65cdf5e024a2b2cfcc54feda,잠재적 충성고객,14,1,73.8,542,computers_accessories
a1fadc991b897076fcd8e5fc1cd4a6ac,이탈 위험 고객,107,1,927.36,245,furniture_decor
a1fcf4184d62d852f771e168c8cb099b,잠재적 충성고객,11,1,42.77,541,construction_tools_lights
a2058e072a55d42210fcdb91d837c65c,충성 고객,24,1,159.62,544,health_beauty
a20d1c64e825c4683f3a7436e2dceca4,이탈 위험 고객,102,1,70.11,242,bed_bath_table
a21a8c17fb2d281bb4890748efc12200,이탈 위험 고객,105,1,61.21,242,consoles_games
a220343cfac0d96c59aa3c46a2687c56,이탈 위험 고객,107,1,194.13,244,watches_gifts
a22db6502caed90511467435a9aa9c22,잠재적 충성고객,37,1,70.9,442,garden_tools
a231ee7025abb261889cec712e1cac91,이탈 고객,135,1,28.13,141,housewares
a232d69847fd58b32813d8b52cf121f8,이탈 위험 고객,101,1,44.23,241,home_appliances
a239b2de0befe32238ef4ff962a8d626,이탈 위험 고객,123,1,233.45,144,music
a247a15216fff8c0dfde06ecdc550388,이탈 위험 고객,119,1,324.22,145,sports_leisure
a262442e3ab89611b44877c7aaf77468,관심 고객,37,1,139.15,443,stationery
a263ae1e24c3a3ec0da03a50a0d85299,관심 고객,37,1,101.44,443,health_beauty
a2643467d478699be6b4aa38f004e1d1,관심 고객,73,1,148.0,343,watches_gifts
a26e79860743c5a17e57fcbe42d9629d,이탈 위험 고객,108,1,135.62,243,perfumery
a278e5ab3d212b2c8285bdfa911b25a7,잠재적 충성고객,72,1,78.42,342,bed_bath_table
a27fddda7f26540f694630f7fed5411c,잠재적 충성고객,10,1,48.21,541,baby
a2812ae34e0309a262045b2150ba8be6,충성 고객,64,1,188.22,344,baby
a2816010e66c2b2e4acb191fce3bbcf5,이탈 위험 고객,99,1,410.9,245,construction_tools_safety
a2830bb14fd86f10e197892ee2e20fd0,충성 고객,60,1,154.28,344,construction_tools_construction
a286008b18cc3a9834fb353915dd059c,이탈 위험 고객,135,1,112.9,143,watches_gifts
a28a526b7c924991893bbbd2c5d6b0f8,잠재적 충성고객,14,1,70.97,542,toys
a28dd82cfe4950491838b104faa66b75,충성 고객,62,1,168.23,344,construction_tools_construction
a29186292470a67bbafed2614faaa6c4,이탈 위험 고객,94,1,58.44,241,garden_tools
a296cb7b16ea56f1ffe6c09fa429ede2,이탈 위험 고객,116,1,65.22,242,health_beauty
a29e416e91f49fba4b15d185c3b5d1fa,관심 고객,41,1,133.94,443,health_beauty
a2ada4fbd5341b782fc32e38b79db83b,잠재적 충성고객,41,1,70.07,442,bed_bath_table
a2af9f0425fce10fc7814c347a275095,잠재적 충성고객,34,1,73.31,442,furniture_decor
a2b04fc2ec07fc6fbbdfbf8fd1fe5a30,잠재적 충성고객,57,1,65.24,442,health_beauty
a2b0bd17e5e3004764dfc68211ef94a3,이탈 위험 고객,130,1,1063.75,145,furniture_decor
a2b3dadeee49f301f5307689f05d49c2,잠재적 충성고객,11,1,67.44,542,watches_gifts
a2b6e488aad29c0bb3621a5a9c5a9d41,잠재적 충성고객,71,1,83.55,342,baby
a2b7091a2b3985afa974d3d81051a22d,충성 고객,88,1,607.98,345,audio
a2b764e7f5dfa8a8a21bac51aec9c1c8,충성 고객,26,1,263.51,545,pet_shop
a2b7ff1b78e90acd6810d2f646d38cb7,충성 고객,13,1,297.38,545,health_beauty
a2bba8861b692b875477c3825aad0629,이탈 위험 고객,109,1,303.77,245,cool_stuff
a2c484052f03bb5d2533b1429eb938df,충성 고객,30,1,119.9,543,bed_bath_table
a2c849f289065fe4cfe65b094aad297f,충성 고객,22,1,646.48,545,sports_leisure
a2ccc2257b3da3b2411007336ee17e09,이탈 고객,133,1,54.22,141,perfumery
a2d2201f14b81eb836de9fef6d305311,충성 고객,16,2,247.83999999999997,554,health_beauty
a2d6e2bd889620a0eecb67d20f27c441,이탈 위험 고객,100,1,69.04,242,books_technical
a2d7165ba64b14ed73dba5cead4ca823,충성 고객,52,1,238.59,444,furniture_decor
a2e225da75ee00740db08d4f220249f8,잠재적 충성고객,88,1,88.27,342,health_beauty
a2eef70fc13f66d5a4369098f4ed280b,이탈 위험 고객,89,1,312.95,245,toys
a2f3f88a6c6a3d2636d350ce01f2221a,충성 고객,67,1,367.72,345,musical_instruments
a2f51f628955d9668200728005209afd,충성 고객,78,1,243.31,344,sports_leisure
a302a693d5722d95984e6472150b9391,충성 고객,85,1,758.0,345,housewares
a30c775e6b838257149a25e716713297,이탈 위험 고객,132,1,175.06,144,health_beauty
a30df00a22c69239b63f02b32fd233c7,충성 고객,27,1,141.67,543,housewares
a31ef19138e1e8ddad1c8c30612a044d,잠재적 충성고객,84,1,83.87,342,bed_bath_table
a32672001b5c2b94b493012b506a3e73,이탈 위험 고객,102,1,119.18,243,sports_leisure
a328b65e7a42714904e40433f231d01f,충성 고객,59,1,398.98,445,watches_gifts
a32be2e3d1dba17965097301df1f325b,잠재적 충성고객,24,1,82.79,542,watches_gifts
a331b262a1e59c1452d774af0e33c465,충성 고객,20,1,673.78,545,watches_gifts
a35316e686550945cacf5d95bb2e16e2,잠재적 충성고객,81,1,84.3,342,auto
a365c813ca706b45e495358b5bf01966,충성 고객,56,1,178.71,444,cool_stuff
a372dacd5e61de2962ab101f2cfb410b,충성 고객,79,1,208.78,344,garden_tools
a3790c497b0ff156ac657a9521b86226,충성 고객,75,1,1115.73,345,pet_shop
a37cf9f29e9f1de58195a7926718cca7,충성 고객,59,1,367.75,445,office_furniture
a3828c34de1c8c4f3b1aada67bcb84ec,충성 고객,81,1,159.75,344,housewares
a398ba8a9d4a9f77b1655e5e8d11a09d,이탈 위험 고객,134,1,189.56,144,computers_accessories
a39a93bd006283afee84dfea1b693f60,이탈 위험 고객,95,1,178.88,244,office_furniture
a39d31aebdae35fa38301e63ec1a711f,이탈 위험 고객,134,1,93.89,142,housewares
a3a984545d6c5e37fa027c5e5d05cb8c,잠재적 충성고객,71,1,61.4,342,sports_leisure
a3ac5058fc59aa03c2f3d63e194d5815,이탈 위험 고객,133,1,128.3,143,costruction_tools_garden
a3b587538d052757272cee6a79b1f4cb,관심 고객,67,1,132.49,343,watches_gifts
a3bf67d0b92528d2fe5c379dd905bf66,충성 고객,2,1,128.99,543,cool_stuff
a3c2b12d32867ff84518faaae83b3739,충성 고객,17,1,261.37,545,sports_leisure
a3c97f5ae93cf5d15567bd56f9fc8dd5,충성 고객,8,1,157.16,544,auto
a3d85d7b7010cf4da0db5abb3a0091eb,잠재적 충성고객,62,1,90.88,342,health_beauty
a3e12e9f31289b91c80634e5c251b40d,이탈 위험 고객,108,1,87.32,242,computers_accessories
a3e5c1341fb95c48bddb6d5f70c57e5d,충성 고객,46,1,157.81,444,watches_gifts
a3e9df44f0c518263a1513f7a03b2a0d,잠재적 충성고객,71,1,37.980000000000004,341,housewares
a3e9e6d6f2d4aa1a7c98370dfe6b7372,이탈 위험 고객,116,1,35.77,241,food
a3ec5731f802c5fdcdc174cc448218e2,잠재적 충성고객,81,1,76.09,342,pet_shop
a3ecc23b4a266706c0e84855acac58f1,충성 고객,38,1,347.96,445,health_beauty
a3ee4a5c85662b83be8c9f060d0e7c2a,이탈 위험 고객,101,1,92.9,242,computers_accessories
a3f3e2d8785b3f3614bc786b9515697c,잠재적 충성고객,26,1,73.68,542,baby
a4088da2ae451b8effea80bc96d363dc,잠재적 충성고객,17,1,65.44,542,perfumery
a409f20404ecee9e1103673eb9a6cc3f,잠재적 충성고객,14,1,42.11,541,computers_accessories
a410199f4f322e415970851646841287,잠재적 충성고객,81,1,94.55,342,bed_bath_table
a41415ad767a9b63a17539bae0d36c66,이탈 위험 고객,104,1,133.28,243,computers_accessories
a41766dad9ce706e480197e9d7124374,이탈 고객,129,1,27.29,141,computers_accessories
a4195ee2c2badfb9c4ff7678a7a175b0,이탈 위험 고객,115,1,38.95,241,toys
a41f2e9a8fa027a863c24fb5e262ef01,충성 고객,61,1,401.2,345,housewares
a4230fdefe44f4ad4998f8a9a6a779b4,충성 고객,65,1,167.9,344,housewares
a4238bd7610115c6ba248432a104766a,충성 고객,82,1,1048.1999999999998,345,bed_bath_table
a4297e8887cab7669f74acae48d8fc92,충성 고객,63,1,693.28,345,office_furniture
a42999dd3c67e6532a092dedaea1ea34,이탈 위험 고객,102,1,33.16,241,telephony
a42b40d38a7f36ac266f23c79453c549,잠재적 충성고객,57,1,51.57,441,watches_gifts
a43bd8c4ff5e6e3ce37bd3fd797a439d,관심 고객,88,1,145.99,343,pet_shop
a440ac198e3e7e955a1e99fa738b81d1,이탈 위험 고객,104,1,992.16,245,garden_tools
a44814538b7bb3700fb8fcc150d34972,충성 고객,44,1,193.82,444,watches_gifts
a44e702d1e18a414504d5c8711fa145b,잠재적 충성고객,82,1,77.95,342,bed_bath_table
a4509269e74316a4e650ec62a21b6e79,이탈 위험 고객,131,1,247.24,144,home_construction
a47aa72870be46323b8062350f97568e,충성 고객,14,1,167.59,544,computers_accessories
a48c16e35336a777e77f40cbd40b30bc,이탈 위험 고객,109,1,46.61,241,bed_bath_table
a4910224c55bd5d79612f843fcef1976,이탈 위험 고객,92,1,47.29,241,furniture_decor
a492e9a02439d6e4fc1d915afaae1e97,이탈 위험 고객,105,1,144.46,243,construction_tools_construction
a4931ede16fa41135066b3c7f054e287,충성 고객,30,1,154.9,544,furniture_decor
a4af924720721ed14df70ccda58b11a5,잠재적 충성고객,54,1,21.19,441,baby
a4bd00d0d3db09794b60b69d53c3e8dd,이탈 위험 고객,133,1,194.64,144,garden_tools
a4c55054e0dae2349c3f07803084a479,잠재적 충성고객,30,1,70.59,542,furniture_decor
a4d0930cca1e47704dc6a35dc942efcb,이탈 위험 고객,121,1,69.9,142,furniture_decor
a4ddc116d846819dbb0e7901f353e9fa,잠재적 충성고객,69,1,53.95,341,health_beauty
a4e456eca4b667dc31e1881a4b56b319,관심 고객,84,1,143.93,343,computers_accessories
a4e9d1568df5584556b6a4d871095249,이탈 위험 고객,127,1,1552.0,145,bed_bath_table
a4eec4ef7d6c7a0f6f6256a9d53fc197,충성 고객,41,1,222.05,444,health_beauty
a4f7b546acc92f8e5e965504663631e4,이탈 위험 고객,145,1,72.84,142,bed_bath_table
a4fb9a4763476277b750ce1f993fe5dc,이탈 고객,124,1,48.96,141,consoles_games
a505b71ff66a5bff3c2c391c522fa957,충성 고객,64,1,238.63,344,perfumery
a50b17f8c0356079ff08dc52db3989e9,잠재적 충성고객,36,1,86.41,442,pet_shop
a50efaf5e3d5302b391c39b0b3965cfc,잠재적 충성고객,87,1,84.24,342,sports_leisure
a51ad6d24ddff4eb2277385801cc4962,이탈 위험 고객,173,1,159.71,144,auto
a532fd54430dcef49c1f8dd838889158,충성 고객,31,1,346.64,445,furniture_decor
a53594ede109cb674cda0f6b74b60484,이탈 고객,123,1,51.13,141,sports_leisure
a53680e999fa0fc8ef33e008234c02ab,충성 고객,37,1,189.39,444,baby
a53c5bbb7be8b7a0f586d31c2bc499ef,충성 고객,7,2,365.32,555,['bed_bath_table' 'home_confort']
a53fce785b05efe8e2315e593be3f517,이탈 위험 고객,102,1,613.96,245,housewares
a54de86aa4370cc93031bb4e99d436b0,이탈 위험 고객,130,1,102.92,143,home_construction
a557b2d4e2a88cc6ae5e9dc6158d895a,관심 고객,70,1,121.93,343,watches_gifts
a55e19719dab7efad8d5b7b0bedf5326,충성 고객,72,1,216.24,344,furniture_decor
a5655b3be974f536935de53cb9ec2795,이탈 위험 고객,115,1,36.32,241,electronics
a5672afee78e23d8ddf6e39eeabe556b,이탈 위험 고객,141,1,149.72,144,computers_accessories
a56df37f1251ec47d5ad53dab3043f38,충성 고객,71,2,1321.63,355,watches_gifts
a580c65c807059715b5ba7e5bb3d0f0f,이탈 위험 고객,126,1,67.32,142,furniture_decor
a5866077f364490c60818c5efbb47065,충성 고객,86,1,788.23,345,health_beauty
a58d75d906619891fbc629049af9a429,충성 고객,24,1,362.26,545,furniture_decor
a5934d510efd935a606ea73b93af950c,이탈 위험 고객,133,1,1415.66,145,watches_gifts
a593f38eeb94e24a57e74f756b88a426,이탈 위험 고객,155,1,84.92,142,health_beauty
a599645f6c37e9a5dc2d1d48e6cfb9b8,관심 고객,61,1,123.33,343,auto
a59a677187d1abced1c2c926364c76c4,충성 고객,41,1,278.04,445,cool_stuff
a5ad2403eb313ee26919d8a3ad85448b,충성 고객,73,1,643.33,345,watches_gifts
a5b68529f99f0e219d3bffc49bde94fa,충성 고객,16,1,121.62,543,cool_stuff
a5b9f819010116b77498e1f42b50519d,이탈 위험 고객,138,1,67.22,142,bed_bath_table
a5bfa72dd72f6b4a64286ae84022c7e7,충성 고객,38,1,874.08,445,watches_gifts
a5c3e82a63848cb08546796194121927,충성 고객,23,1,715.34,545,auto
a5d66eef5e4a6bf8cff6e4c1a941b82f,잠재적 충성고객,13,1,89.11,542,bed_bath_table
a5ea267ed08cc63f6848c14b2f2ec313,충성 고객,41,1,565.5,445,watches_gifts
a607acb3f9f31aa3297a5bf4562e16b4,잠재적 충성고객,66,1,38.24,341,auto
a61a0484f0c42f81f6299b8d89123823,잠재적 충성고객,21,2,132.99,553,['health_beauty' 'telephony']
a61dea271acb6e99a18b90309f894706,잠재적 충성고객,17,1,86.37,542,health_beauty
a62f1ea95f3b1031c7cabb98f147aa27,관심 고객,38,1,100.52,443,perfumery
a635cca7bc449a7faec61a2ab5ff1176,이탈 위험 고객,107,1,38.35,241,auto
a6417f4ecd2487db46152b08753e3af3,충성 고객,17,1,180.21,544,sports_leisure
a653a5d5213316bdf59e94dad3485582,충성 고객,29,1,757.95,545,pet_shop
a65a35902ab470c0ad93c391e5249794,이탈 위험 고객,104,1,56.78,241,bed_bath_table
a66356192f4dc596eec6bbff01112e31,잠재적 충성고객,34,1,78.01,442,food_drink
a66595412dda918dda83a8dd8c2e6152,잠재적 충성고객,80,1,43.17,341,books_general_interest
a6671edfff4160cf87e149575d0de7f6,충성 고객,74,1,354.32,345,toys
a6703b42b2c051e2630cf64393da7c2b,이탈 위험 고객,131,1,87.43,142,construction_tools_construction
a680f5461bb83d875d5253e34b5bf28b,이탈 고객,127,1,41.78,141,cool_stuff
a68173346451e2a238f65dbb1d912c79,잠재적 충성고객,19,1,43.3,541,cool_stuff
a686195a3b62c95c691dceaf41c27980,이탈 위험 고객,111,1,58.16,241,baby
a686b427a239fff6fcc3f329d50bba3e,잠재적 충성고객,38,1,64.44,442,watches_gifts
a689fe2b66cd8b68f8eb95a9c0e44cb9,잠재적 충성고객,28,1,86.99,542,bed_bath_table
a691b07a1c60a4c00e2a36eee59ba76e,관심 고객,38,1,108.33,443,health_beauty
a69bb540f6071238ab453eefa0bde4e2,관심 고객,76,1,123.05,343,home_construction
a6a0c904d529993ad1b94441eb5dfce7,이탈 위험 고객,123,1,147.48,143,health_beauty
a6a3a82d6240ae56dbc4cb1a2eec8661,이탈 고객,130,1,52.85,141,toys
a6ac32321c28c66770ea4629366ff27f,충성 고객,22,1,186.0,544,watches_gifts
a6ac63c6cecf4e5122bcedaa54c2b2de,잠재적 충성고객,33,1,64.51,442,stationery
a6affac0f40ec67759b4452a848445a9,관심 고객,79,1,118.35,343,furniture_decor
a6b905ecdd6cb0eabfb3e8f780e9c733,충성 고객,11,1,111.16,543,home_appliances
a6c9b16277188156ccf0157cb2c8406c,잠재적 충성고객,81,1,95.53,342,housewares
a6dd5e9901657c8b183c3619aff73767,잠재적 충성고객,28,1,22.89,541,perfumery
a6e02bb5726752f81bd16ccc3ed5391f,이탈 위험 고객,120,1,256.12,145,garden_tools
a6e92e646f11fbc93be77b8ac42c3f9b,잠재적 충성고객,48,1,76.61,442,auto
a6e9adceab96d69b41eab3ed3f466a81,충성 고객,40,1,188.2,444,garden_tools
a6f6c3f1be85c43acea3bdd136c56434,충성 고객,81,1,297.44,345,housewares
a6fefcd9f434474cf6fcd8ed1102fd63,이탈 위험 고객,136,1,224.9,144,air_conditioning
a7138fd83860a06e7caa59ecde50e89d,관심 고객,66,1,132.17,343,furniture_living_room
a724576ad7a63c339210b9e6d6d5c0e5,잠재적 충성고객,24,1,36.45,541,food
a72a2d4e19868dba726c0e6f49198c7e,잠재적 충성고객,17,1,91.23,542,garden_tools
a72bb535714c5ba8dc970298f2b77ff2,잠재적 충성고객,72,1,92.34,342,computers_accessories
a72f685c4420b26892fe72bfcca9341b,잠재적 충성고객,16,1,96.69,542,sports_leisure
a72f919a1c4062915b6ac4c1450b729d,이탈 위험 고객,137,1,244.98,144,signaling_and_security
a73031fcd093e2e6f46dc11bb2760832,이탈 위험 고객,128,1,554.96,145,computers_accessories
a73190e7d8a7e809979025a44e64bd1a,이탈 위험 고객,132,1,85.27,142,baby
a734b778c0eaf878d7954324c135d3e2,충성 고객,86,1,748.71,345,furniture_decor
a738981ccf873509c2efdcbaf1de28ac,이탈 위험 고객,111,1,204.17,244,watches_gifts
a7444a1b286273cf58c731ab0903882b,이탈 위험 고객,135,1,81.5,142,computers_accessories
a75583a63d1dc5591fee025b0a670c9b,잠재적 충성고객,3,1,61.36,542,food
a7599764fe4f85383ea0e6aee59cc9eb,충성 고객,79,1,165.25,344,auto
a77624d942e45fee80179e4359203d0b,충성 고객,49,1,171.09,444,watches_gifts
a776783bcff11151d51eb829677eba05,잠재적 충성고객,31,1,42.77,441,home_appliances
a77a6f3d98d6936e8890b7bb2de84def,이탈 위험 고객,116,1,185.28,244,bed_bath_table
a78a4ad13c69eed63a40707caaf80337,이탈 위험 고객,153,1,779.77,145,cool_stuff
a78b060358eb2d9bbd19158b0d542f25,잠재적 충성고객,60,1,89.39,342,computers_accessories
a796da63e955831a2ebde79b3e63e246,이탈 위험 고객,128,1,169.44,144,telephony
a7a03ae54870596f7aab41303a10d9bd,충성 고객,36,1,260.86,445,luggage_accessories
a7aaa065216eeb2a28e0e849a811b5df,잠재적 충성고객,37,1,42.27,441,books_general_interest
a7abba8453fad010a6e8ed18a552f781,잠재적 충성고객,62,1,46.2,341,food
a7ac48ebc47cc191ff1998b37e3d9af0,충성 고객,78,1,217.76,344,furniture_decor
a7b492ef62514922d96164555734bf38,잠재적 충성고객,29,1,38.68,541,garden_tools
a7c98f33d93a8e87b22acefa7a6a55b6,이탈 위험 고객,105,1,49.32,241,computers_accessories
a7d0558cdae7a2b18b1ca18680928a44,이탈 위험 고객,95,1,807.2,245,home_construction
a7d306c8bdd41372856f5368c150bc48,잠재적 충성고객,12,1,57.07,541,computers_accessories
a7e64935085e0648deee205f6cabf323,이탈 고객,129,1,30.48,141,electronics
a7efaafa37906b32b972672b8f844271,이탈 위험 고객,123,1,132.82,143,industry_commerce_and_business
a7f677eedf7e06162c5d4bb55d9e6272,충성 고객,26,1,129.37,543,watches_gifts
a7fda0a7f7f0dadaf0db8a13bc7a0190,잠재적 충성고객,45,1,59.0,442,stationery
a80153762f273240190493c26154bd87,이탈 위험 고객,107,1,227.36,244,bed_bath_table
a801b1e5d16adf3c07d624e3bc7bdfdc,충성 고객,65,1,170.86,344,furniture_decor
a8060584a077038962852f3184a4571e,충성 고객,27,2,488.76,555,['garden_tools' 'office_furniture']
a80bfbd1e59358c3afb4b2980455f171,잠재적 충성고객,60,1,72.98,342,fashion_bags_accessories
a810d4c1794f8aeb5a7774c85cfe1700,이탈 위험 고객,127,1,106.63,143,housewares
a817e96853351d8e7c211cd5045f41f2,잠재적 충성고객,72,1,32.43,341,auto
a81c9d4160ac3bef82c67eec0dee5fe8,잠재적 충성고객,73,1,79.61,342,luggage_accessories
a81f69b81336c62eec8de5b0c2996e02,잠재적 충성고객,81,1,71.14,342,health_beauty
a820910278fe5be7cd2b88b99c27bf4e,충성 고객,60,1,154.11,344,stationery
a826e9b207e1f708039880a661417ba1,잠재적 충성고객,78,1,19.33,341,health_beauty
a82fce0562d6de440964ac52e82e13a5,이탈 위험 고객,125,1,159.14,144,housewares
a834553432bd8ff257680a9e8b8b06cc,관심 고객,51,1,144.12,443,health_beauty
a83d56cc6f2defc82388a7dd029d9f92,잠재적 충성고객,11,1,32.72,541,health_beauty
a84c66f0dfe1c902786511eee2c7a74a,잠재적 충성고객,85,1,43.22,341,telephony
a85bae6cc86c3f49c610c406fb6eb0fe,이탈 고객,129,1,48.22,141,telephony
a87fe0c62e370595f2817a64ef02dec3,관심 고객,77,1,133.72,343,toys
a88cd5c40de7b2e386dddcdc5749e527,충성 고객,63,1,1431.63,345,watches_gifts
a891da9e957092d973fd1fed28afc774,잠재적 충성고객,36,1,78.18,442,bed_bath_table
a8951303489ccbb0d066b0d0cd6825fe,이탈 위험 고객,119,1,415.92,145,housewares
a8a049e8e48d57264919233b49f5367f,충성 고객,77,1,390.2,345,computers_accessories
a8a4faa885db1e0459274d6b570a8003,충성 고객,86,1,413.81,345,sports_leisure
a8ad190dbcf7b411dcba3d4518334a58,이탈 위험 고객,123,1,279.88,145,garden_tools
a8cd58c8bf99980918e0177f7883dbf9,관심 고객,58,1,140.08,443,bed_bath_table
a8db13fe94d879cce68b7b852789fc03,충성 고객,69,1,150.98,344,garden_tools
a8e03a248721eb9e0ecaf49d307a6115,이탈 위험 고객,114,1,108.88,243,health_beauty
a8f51700ba0a05ea6c535139886ad4e1,이탈 위험 고객,141,1,95.26,142,watches_gifts
a8fd074b27a3bcbb16deba85b778900f,잠재적 충성고객,38,1,52.91,441,housewares
a900fb9252593c059112316866aa6e6b,이탈 위험 고객,108,1,112.84,243,health_beauty
a900ff99a192cbaf6ae8e867a95117a3,충성 고객,26,2,172.57,554,pet_shop
a90cee8ed0f5b3e060f3127580f0ed49,충성 고객,70,1,362.26,345,['computers_accessories' 'electronics']
a90e373bc4cbe53829d41a1adbbbab94,이탈 위험 고객,144,1,107.49,143,sports_leisure
a925c3e5df82fdc6082f1383d2834998,이탈 고객,137,1,45.42,141,small_appliances
a926aae38267e7f54e67de9b5775d0a5,잠재적 충성고객,29,1,88.07,542,stationery
a930016dbc02c5ec1f9703a25414aabb,잠재적 충성고객,20,1,93.19,542,health_beauty
a931e9c8a672ff5527de39785fa58673,잠재적 충성고객,63,1,59.05,342,perfumery
a936a09f5e56a028c5ba4d6f6b744495,충성 고객,26,1,174.76,544,baby
a941c257a51188577ec66ddbeee21403,충성 고객,66,1,279.05,345,watches_gifts
a949b1d7d4d4f7b970cf82894da34ea1,관심 고객,69,1,123.73,343,watches_gifts
a94c74a0431c653d53e59bcd1500e088,충성 고객,58,1,545.06,445,health_beauty
a95b2a758b2e0748b296c6671261a38a,충성 고객,26,1,162.9,544,sports_leisure
a965a10f2becee90e286f026cbce4dac,이탈 위험 고객,133,1,1234.44,145,garden_tools
a9734540d7dfa7d83f564ec7fcfac288,이탈 위험 고객,143,1,78.32,142,health_beauty
a984fa01bbb288d06dcba8f1a654e825,이탈 위험 고객,120,1,96.1,142,watches_gifts
a988373d0194f577c088cf2ca5bdffb3,관심 고객,57,1,143.87,443,health_beauty
a98eca1e2110900f92984d7075d6d68b,이탈 위험 고객,120,1,66.71,142,health_beauty
a991e5304f81b9680f274e32f47db515,충성 고객,76,1,164.96,344,toys
a9a01f767af5be3c3666cf307d5f790f,잠재적 충성고객,3,1,22.29,541,sports_leisure
a9a31f6600f5bb46793e66f85f382bf4,관심 고객,65,1,104.84,343,bed_bath_table
a9a4a946df26f6a76a14e9dd57d3d073,잠재적 충성고객,75,1,63.73,342,consoles_games
